,t,c,o,h,l,v
661,2016-09-28 14:59:59,353.35935385287,360.30800511429,360.51237721022,353.35935385287,926
662,2016-09-29 14:59:59,349.47628403031,350.49814450993,352.54186546917,347.43256307107,838
663,2016-10-02 14:59:59,343.34512115259,347.43256307107,347.43256307107,343.34512115259,565
664,2016-10-03 14:59:59,347.43256307107,350.08940031808,351.52000498955,345.38884211183,4504
665,2016-10-04 14:59:59,347.43256307107,347.43256307107,352.54186546917,346.41070259145,695
666,2016-10-05 14:59:59,351.52000498955,354.38121433249,354.38121433249,351.52000498955,110
667,2016-10-06 14:59:59,348.65879564661,351.52000498955,354.58558642842,348.65879564661,787
668,2016-10-16 14:59:59,341.91451648112,354.58558642842,354.58558642842,341.71014438519,440
669,2016-10-17 14:59:59,347.63693516699,341.30140019335,353.56372594879,341.30140019335,525
670,2016-10-18 14:59:59,350.70251660586,347.43256307107,350.70251660586,337.21395827486,1490
671,2016-10-19 14:59:59,345.38884211183,347.43256307107,349.47628403031,339.2576792341,1018
672,2016-10-20 14:59:59,349.47628403031,349.47628403031,349.88502822216,347.43256307107,521
673,2016-10-23 14:59:59,349.47628403031,351.31563289363,351.31563289363,344.36698163221,725
674,2016-10-24 14:59:59,341.30140019335,347.43256307107,347.43256307107,341.30140019335,720
675,2016-10-25 14:59:59,336.19209779524,337.82707456263,342.32326067297,336.19209779524,3345
676,2016-10-26 14:59:59,337.21395827486,337.21395827486,337.62270246671,330.06093491752,2291
677,2016-10-27 14:59:59,340.27953971372,337.41833037079,343.95823744036,337.41833037079,214
678,2016-11-03 14:59:59,345.1844700159,339.2576792341,347.02381887922,339.2576792341,563
679,2016-11-07 14:59:59,347.22819097515,345.38884211183,347.22819097515,334.55712102785,1581
680,2016-11-08 14:59:59,341.09702809742,341.71014438519,341.71014438519,340.48391180965,732
681,2016-11-09 14:59:59,337.21395827486,340.0751676178,340.0751676178,337.21395827486,110
682,2016-11-10 14:59:59,336.80521408301,331.08279539714,337.62270246671,331.08279539714,957
683,2016-11-13 14:59:59,340.27953971372,335.17023731562,341.30140019335,335.17023731562,1776
684,2016-11-14 14:59:59,334.148376836,343.34512115259,343.34512115259,334.148376836,2360
685,2016-11-15 14:59:59,335.98772569932,335.17023731562,340.68828390557,334.9658652197,5214
686,2016-11-16 14:59:59,336.19209779524,342.11888857704,342.11888857704,336.19209779524,2945
687,2016-11-17 14:59:59,322.90791156017,331.08279539714,337.62270246671,322.70353946425,3848
688,2016-11-20 14:59:59,314.7330277232,316.3680044906,316.3680044906,300.63135310444,7601
689,2016-11-21 14:59:59,309.82809742102,320.86419060093,320.86419060093,306.55814388624,991
690,2016-11-22 14:59:59,300.42698100851,308.60186484548,310.23684161287,300.42698100851,2987
691,2016-11-23 14:59:59,282.44223656719,294.50019022671,300.22260891259,282.44223656719,5466
692,2016-11-24 14:59:59,277.94605045686,282.03349237534,288.16465525306,270.17991081174,3425
693,2016-11-27 14:59:59,250.15144541117,273.85860853837,273.85860853837,250.15144541117,11693
694,2016-11-28 14:59:59,269.77116661989,245.45088720491,275.08484111392,229.91860791468,7508
695,2016-11-29 14:59:59,279.78539932017,265.68372470141,285.9165621979,259.55256182368,7386
696,2016-11-30 14:59:59,292.25209717155,285.30344591013,296.54391118595,275.90232949761,9384
697,2016-12-01 14:59:59,291.23023669193,297.97451585742,302.47070196776,286.12093429382,3994
698,2016-12-04 14:59:59,278.15042255278,286.12093429382,291.8433529797,277.94605045686,2536
699,2016-12-05 14:59:59,280.39851560795,272.4280038669,283.46409704681,263.64000374216,431
700,2016-12-06 14:59:59,286.12093429382,279.9897714161,286.12093429382,279.9897714161,2129
701,2016-12-07 14:59:59,288.16465525306,285.0990738142,288.16465525306,280.39851560795,4400
702,2016-12-08 14:59:59,282.03349237534,293.88707393894,293.88707393894,279.9897714161,3250
703,2016-12-11 14:59:59,276.51544578539,287.55153896529,287.55153896529,276.51544578539,2919
704,2016-12-12 14:59:59,278.76353884055,276.51544578539,278.76353884055,273.85860853837,146
705,2016-12-14 14:59:59,276.10670159354,283.05535285496,283.05535285496,270.79302709951,1684
706,2016-12-15 14:59:59,271.81488757913,270.58865500359,278.3547946487,268.54493404434,2127
707,2016-12-18 14:59:59,275.90232949761,269.77116661989,276.31107368946,265.68372470141,4358
708,2016-12-19 14:59:59,273.65423644245,277.94605045686,277.94605045686,269.77116661989,3482
709,2016-12-20 14:59:59,268.1361898525,269.77116661989,270.79302709951,265.68372470141,1805
710,2016-12-21 14:59:59,264.25312002994,265.68372470141,269.77116661989,264.04874793401,3773
711,2016-12-22 14:59:59,264.66186422179,269.36242242804,269.77116661989,264.66186422179,2643
712,2016-12-26 14:59:59,250.35581750709,260.77879439923,261.59628278292,250.35581750709,3431
713,2016-12-27 14:59:59,241.15907319051,246.26837558861,247.29023606823,241.15907319051,3163
714,2016-12-28 14:59:59,247.29023606823,241.56781738236,247.69898026008,238.29786384757,3865
715,2016-12-29 14:59:59,250.35581750709,247.29023606823,261.85174790283,250.35581750709,1066
716,2017-01-01 14:59:59,263.12907350235,255.20965478529,267.98291078055,253.42139894596,1876
717,2017-01-02 14:59:59,256.74244550472,261.85174790283,263.12907350235,256.74244550472,1908
718,2017-01-03 14:59:59,255.4651199052,255.4651199052,261.85174790283,255.4651199052,1367
719,2017-01-04 14:59:59,251.63314310662,254.18779430567,255.4651199052,250.35581750709,1026
720,2017-01-05 14:59:59,261.59628278292,256.48698038482,261.59628278292,255.4651199052,715
721,2017-01-08 14:59:59,261.85174790283,258.01977110425,266.70558518103,255.4651199052,2077
722,2017-01-09 14:59:59,261.59628278292,260.5744223033,261.59628278292,258.01977110425,728
723,2017-01-10 14:59:59,265.68372470141,266.70558518103,266.70558518103,265.68372470141,20
724,2017-01-11 14:59:59,260.5744223033,266.96105030093,268.23837590046,260.5744223033,8090
725,2017-01-12 14:59:59,268.23837590046,260.5744223033,268.23837590046,260.5744223033,266
726,2017-01-15 14:59:59,263.12907350235,268.23837590046,268.23837590046,263.12907350235,138
727,2017-01-16 14:59:59,263.64000374216,263.64000374216,263.64000374216,263.64000374216,7023
728,2017-01-17 14:59:59,263.12907350235,260.5744223033,263.12907350235,258.53070134406,1374
729,2017-01-18 14:59:59,261.85174790283,258.01977110425,263.12907350235,258.01977110425,2237
730,2017-01-19 14:59:59,258.01977110425,258.53070134406,258.53070134406,255.4651199052,1770
731,2017-01-22 14:59:59,256.99791062463,263.12907350235,263.12907350235,256.99791062463,992
732,2017-01-23 14:59:59,259.29709670378,255.4651199052,264.40639910188,255.4651199052,1097
733,2017-01-24 14:59:59,252.39953846634,255.4651199052,255.4651199052,251.88860822653,976
734,2017-01-25 14:59:59,240.13721271089,247.80116630804,251.37767798672,239.11535223127,2496
735,2017-01-26 14:59:59,242.69186390994,235.53884055259,242.69186390994,232.98418935354,5674
736,2017-01-30 14:59:59,218.67814263885,243.71372438956,243.71372438956,218.42267751894,2951
737,2017-01-31 14:59:59,224.80930551657,214.59070072037,225.32023575639,214.59070072037,711
738,2017-02-01 14:59:59,247.29023606823,227.36395671563,247.29023606823,227.36395671563,1140
739,2017-02-02 14:59:59,249.07849190757,252.14407334643,262.10721302273,242.94732902984,3450
740,2017-02-05 14:59:59,245.7574453488,244.73558486918,247.80116630804,244.73558486918,779
741,2017-02-06 14:59:59,246.52384070852,243.20279414975,246.52384070852,240.9036080706,806
742,2017-02-07 14:59:59,247.80116630804,246.52384070852,247.80116630804,238.85988711136,2060
743,2017-02-08 14:59:59,237.58256151183,247.80116630804,247.80116630804,237.58256151183,653
744,2017-02-09 14:59:59,236.30523591231,237.58256151183,241.41453831041,235.02791031278,581
745,2017-02-12 14:59:59,227.36395671563,237.58256151183,237.58256151183,226.85302647582,3717
746,2017-02-13 14:59:59,226.85302647582,222.51011943743,226.85302647582,209.48139832226,4607
747,2017-02-14 14:59:59,229.91860791468,223.78744503695,237.58256151183,222.25465431752,5576
748,2017-02-15 14:59:59,242.43639879003,234.51698007297,243.71372438956,233.75058471326,1326
749,2017-02-16 14:59:59,246.26837558861,247.54570118814,250.35581750709,241.41453831041,4222
750,2017-02-19 14:59:59,257.76430598435,251.12221286681,257.76430598435,240.39267783079,2364
751,2017-02-20 14:59:59,252.91046870615,262.87360838245,266.96105030093,252.91046870615,3802
752,2017-02-21 14:59:59,245.5019802289,257.76430598435,257.76430598435,243.20279414975,5118
753,2017-02-22 14:59:59,248.05663142795,248.05663142795,252.91046870615,248.05663142795,243
754,2017-02-23 14:59:59,247.80116630804,245.24651510899,248.31209654785,245.24651510899,641
755,2017-02-26 14:59:59,242.94732902984,252.65500358624,252.65500358624,242.94732902984,245
756,2017-02-28 14:59:59,231.70686375402,238.09349175164,238.09349175164,231.70686375402,2369
757,2017-03-01 14:59:59,237.58256151183,236.30523591231,237.58256151183,232.47325911373,840
758,2017-03-02 14:59:59,236.0497707924,242.18093367013,242.18093367013,230.17407303458,5407
759,2017-03-05 14:59:59,242.69186390994,240.6481429507,247.29023606823,240.13721271089,3735
760,2017-03-06 14:59:59,247.80116630804,245.24651510899,252.91046870615,241.41453831041,4198
761,2017-03-07 14:59:59,242.94732902984,242.94732902984,244.99104998909,235.7943056725,4065
762,2017-03-09 14:59:59,247.80116630804,247.29023606823,252.65500358624,247.29023606823,1012
763,2017-03-13 14:59:59,246.01291046871,247.80116630804,251.37767798672,246.01291046871,976
764,2017-03-14 14:59:59,245.5019802289,247.80116630804,252.91046870615,245.24651510899,2867
765,2017-03-15 14:59:59,246.26837558861,250.35581750709,250.35581750709,241.67000343032,520
766,2017-03-16 14:59:59,249.07849190757,245.24651510899,250.10035238719,245.24651510899,1659
767,2017-03-19 14:59:59,255.4651199052,249.07849190757,255.4651199052,250.35581750709,6072
768,2017-03-20 14:59:59,276.92418997724,260.5744223033,278.96791093648,255.4651199052,7965
769,2017-03-21 14:59:59,304.514422927,282.28895749524,304.514422927,268.23837590046,18885
770,2017-03-22 14:59:59,318.05407428197,310.39012068482,334.91477219572,301.44884148813,19670
771,2017-03-23 14:59:59,310.90105092463,319.3313998815,319.3313998815,300.42698100851,5378
772,2017-03-26 14:59:59,333.38198147628,316.77674868245,341.30140019335,316.77674868245,5913
773,2017-03-28 14:59:59,365.05965634453,333.38198147628,365.31512146443,337.46942339477,14056
774,2017-03-29 14:59:59,355.60744690804,365.05965634453,394.69361025353,355.35198178813,12404
775,2017-03-30 14:59:59,369.14709826301,355.60744690804,370.42442386254,346.41070259145,10280
776,2017-04-02 14:59:59,405.93407552936,374.25640066112,405.93407552936,374.25640066112,6806
777,2017-04-03 14:59:59,404.65674992983,413.85349424642,446.29756447438,385.75233105685,9004
778,2017-04-04 14:59:59,398.52558705211,397.24826145258,407.46686624879,389.32884273552,9343
779,2017-04-06 14:59:59,392.13895905448,398.52558705211,401.08023825116,378.08837745969,7242
780,2017-04-09 14:59:59,395.97093585306,384.73047057723,404.65674992983,384.73047057723,4928
