,t,c,o,h,l,v
676,2014-12-16 14:59:59,330.66186151015,334.78225853831,334.78225853831,328.77334620557,3779
677,2014-12-17 14:59:59,321.9060178253,330.66186151015,328.77334620557,321.9060178253,2618
678,2014-12-18 14:59:59,332.72206002423,321.9060178253,332.72206002423,323.62284992037,701
679,2014-12-22 14:59:59,315.21037265453,332.72206002423,326.19809806297,313.32185734996,1715
680,2014-12-23 14:59:59,309.02977711229,315.21037265453,310.74660920735,309.02977711229,1178
681,2014-12-24 14:59:59,318.64403684467,309.02977711229,318.64403684467,309.02977711229,3276
682,2014-12-28 14:59:59,321.04760177776,318.64403684467,324.82463238691,318.98740326368,2045
683,2014-12-29 14:59:59,321.56265140628,321.04760177776,324.4812659679,315.03868944503,1493
684,2014-12-31 14:59:59,312.46344130242,321.56265140628,318.47235363516,312.46344130242,2162
685,2015-01-01 14:59:59,321.9060178253,312.46344130242,321.9060178253,315.03868944503,2383
686,2015-01-04 14:59:59,322.76443387283,321.9060178253,324.30958275839,320.36086893974,1918
687,2015-01-05 14:59:59,323.79453312987,322.76443387283,326.36978127248,318.47235363516,2264
688,2015-01-06 14:59:59,317.95730400664,323.79453312987,319.67413610171,317.95730400664,421
689,2015-01-07 14:59:59,323.62284992037,317.95730400664,325.85473164396,321.04760177776,1365
690,2015-01-08 14:59:59,324.4812659679,323.62284992037,326.36978127248,322.76443387283,1201
691,2015-01-11 14:59:59,318.47235363516,324.4812659679,322.93611708234,318.47235363516,1113
692,2015-01-12 14:59:59,318.47235363516,318.47235363516,319.15908647319,315.89710549256,490
693,2015-01-13 14:59:59,324.4812659679,318.47235363516,324.4812659679,313.32185734996,1921
694,2015-01-14 14:59:59,320.87591856826,324.4812659679,324.4812659679,320.36086893974,643
695,2015-01-18 14:59:59,325.16799880593,320.87591856826,325.16799880593,320.36086893974,1573
696,2015-01-19 14:59:59,340.27612124253,325.16799880593,349.89038097491,318.81572005418,22822
697,2015-01-20 14:59:59,334.78225853831,340.27612124253,334.78225853831,331.69196076719,2981
698,2015-01-22 14:59:59,333.06542644324,334.78225853831,333.06542644324,318.12898721615,2851
699,2015-01-25 14:59:59,334.78225853831,333.06542644324,336.49909063338,322.07770103481,2272
700,2015-01-26 14:59:59,334.78225853831,334.78225853831,340.96285408056,334.78225853831,3083
701,2015-01-27 14:59:59,338.90265556647,334.78225853831,338.90265556647,334.78225853831,1708
702,2015-01-28 14:59:59,346.80008320379,338.90265556647,346.80008320379,338.90265556647,4973
703,2015-01-29 14:59:59,345.42661752773,346.80008320379,348.51691529886,341.64958691858,2342
704,2015-02-01 14:59:59,352.1222626985,345.42661752773,353.66741158406,328.25829657705,2215
705,2015-02-02 14:59:59,351.95057948899,352.1222626985,354.01077800308,349.03196492738,5873
706,2015-02-03 14:59:59,346.97176641329,351.95057948899,352.80899553653,344.39651827069,4156
707,2015-02-04 14:59:59,345.08325110872,346.97176641329,347.65849925132,343.53810222316,4416
708,2015-02-05 14:59:59,345.42661752773,345.08325110872,346.80008320379,342.50800296612,3419
709,2015-02-08 14:59:59,345.08325110872,345.42661752773,346.28503357527,343.36641901365,1634
710,2015-02-09 14:59:59,341.64958691858,345.08325110872,345.08325110872,339.93275482352,2813
711,2015-02-10 14:59:59,343.02305259464,341.64958691858,343.02305259464,341.64958691858,1360
712,2015-02-11 14:59:59,343.02305259464,343.02305259464,343.36641901365,343.02305259464,418
713,2015-02-12 14:59:59,344.22483506119,343.02305259464,344.22483506119,340.79117087105,2850
714,2015-02-15 14:59:59,343.36641901365,344.22483506119,344.05315185168,342.67968617562,2124
715,2015-02-16 14:59:59,342.50800296612,343.36641901365,343.36641901365,340.79117087105,1483
716,2015-02-19 14:59:59,340.79117087105,342.50800296612,340.79117087105,339.07433877598,1539
717,2015-02-22 14:59:59,334.26720890979,340.79117087105,336.49909063338,331.34859434817,2341
718,2015-02-23 14:59:59,332.89374323374,334.26720890979,333.06542644324,327.0565141105,3583
719,2015-02-24 14:59:59,334.78225853831,332.89374323374,334.78225853831,328.77334620557,499
720,2015-02-25 14:59:59,335.12562495732,334.78225853831,335.12562495732,333.06542644324,1894
721,2015-02-26 14:59:59,336.49909063338,335.12562495732,336.49909063338,336.49909063338,65
722,2015-03-01 14:59:59,331.34859434817,330.66186151015,333.06542644324,326.71314769149,1809
723,2015-03-02 14:59:59,330.49017830064,331.34859434817,331.34859434817,329.63176225311,6343
724,2015-03-03 14:59:59,331.34859434817,330.49017830064,331.34859434817,329.63176225311,316
725,2015-03-04 14:59:59,333.06542644324,331.34859434817,336.67077384289,332.20701039571,1399
